1042,918968.8682,2724084.309,1065,919060.2172,2723973.025,98,143.9741926,143.9741926,0,FALSE,140.6184414,TRUE,195
722,916980.0243,2721159.952,793,917431.2897,2720334.164,99,1102.172544,1102.172544,0,TRUE,151.3448719,TRUE,198
793,917431.2897,2720334.164,722,916980.0243,2721159.952,99,1102.172544,1102.172544,0,FALSE,331.3448719,TRUE,198
793,917431.2897,2720334.164,802,917471.7595,2720307.166,100,48.64909571,48.64909571,0,TRUE,123.708523,TRUE,199
802,917471.7595,2720307.166,793,917431.2897,2720334.164,100,48.64909571,48.64909571,0,FALSE,303.708523,TRUE,199
802,917471.7595,2720307.166,821,917538.2158,2720270.716,101,75.79605735,75.79605735,0,TRUE,118.7439196,TRUE,202
821,917538.2158,2720270.716,802,917471.7595,2720307.166,101,75.79605735,75.79605735,0,FALSE,298.7439196,TRUE,202
821,917538.2158,2720270.716,849,917724.4041,2720165.97,102,213.6866141,213.6866141,0,TRUE,119.3611153,TRUE,203
849,917724.4041,2720165.97,821,917538.2158,2720270.716,102,213.6866141,213.6866141,0,FALSE,299.3611153,TRUE,203
849,917724.4041,2720165.97,942,918321.1792,2719800.838,103,704.3257984,704.3257984,0,TRUE,121.4600409,TRUE,206
942,918321.1792,2719800.838,849,917724.4041,2720165.97,103,704.3257984,704.3257984,0,FALSE,301.4600409,TRUE,206
942,918321.1792,2719800.838,1005,918729.17,2719446.482,104,540.3993481,540.3993481,0,TRUE,130.9756189,TRUE,207
1005,918729.17,2719446.482,942,918321.1792,2719800.838,104,540.3993481,540.3993481,0,FALSE,310.9756189,TRUE,207
1005,918729.17,2719446.482,1035,918932.8569,2719250.54,105,283.4634686,283.4634686,0,TRUE,133.889719,TRUE,210
1035,918932.8569,2719250.54,1005,918729.17,2719446.482,105,283.4634686,283.4634686,0,FALSE,313.889719,TRUE,210
1035,918932.8569,2719250.54,1051,918995.5065,2718987.235,106,274.49057,274.49057,0,TRUE,166.6161849,TRUE,211
1051,918995.5065,2718987.235,1035,918932.8569,2719250.54,106,274.49057,274.49057,0,FALSE,346.6161849,TRUE,211
1051,918995.5065,2718987.235,1070,919075.6758,2717814.115,107,1175.96565,1175.96565,0,TRUE,176.0905698,TRUE,214
1070,919075.6758,2717814.115,1051,918995.5065,2718987.235,107,1175.96565,1175.96565,0,FALSE,356.0905698,TRUE,214
1070,919075.6758,2717814.115,1071,919079.5833,2717759.347,108,54.90671737,54.90671737,0,TRUE,175.9190299,TRUE,215
1071,919079.5833,2717759.347,1070,919075.6758,2717814.115,108,54.90671737,54.90671737,0,FALSE,355.9190299,TRUE,215
1071,919079.5833,2717759.347,1107,919150.1199,2717148.578,109,620.5265694,620.5265694,0,TRUE,173.4121964,TRUE,218
1107,919150.1199,2717148.578,1071,919079.5833,2717759.347,109,620.5265694,620.5265694,0,FALSE,353.4121964,TRUE,218
1107,919150.1199,2717148.578,1080,919098.328,2716942.914,110,212.6282168,212.6282168,0,TRUE,194.1347164,TRUE,219
1080,919098.328,2716942.914,1107,919150.1199,2717148.578,110,212.6282168,212.6282168,0,FALSE,14.13471642,TRUE,219
